name,version,category,releaseDate,rootPackage
Picasso,2.0.1,Android,1378332000000,com.squareup.picasso
Picasso,2.0.2,Android,1378850400000,com.squareup.picasso
Picasso,2.1.0,Android,1380664800000,com.squareup.picasso
Picasso,2.1.1,Android,1380924000000,com.squareup.picasso
Picasso,2.2.0,Android,1391209200000,com.squareup.picasso
Picasso,2.3.0,Android,1401314400000,com.squareup.picasso
Picasso,2.3.1,Android,1401314400000,com.squareup.picasso
Picasso,2.3.2,Android,1402005600000,com.squareup.picasso
Picasso,2.3.3,Android,1405893600000,com.squareup.picasso
Picasso,2.3.4,Android,1409004000000,com.squareup.picasso
Picasso,2.4.0,Android,1415142000000,com.squareup.picasso
Picasso,2.5.0,Android,1423177200000,com.squareup.picasso
Picasso,2.5.1,Android,1426719600000,com.squareup.picasso
Picasso,2.5.2,Android,1426806000000,com.squareup.picasso
RxAndroid,0.21.0,Android,1412114400000,rx
RxAndroid,0.22.0,Android,1413324000000,rx.android
RxAndroid,0.23.0,Android,1415833200000,rx.android
RxAndroid,0.24.0,Android,1420239600000,rx.android
RxAndroid,0.25.0,Android,1435528800000,rx.android
RxAndroid,1.0.0,Android,1438725600000,rx.android
RxAndroid,1.0.0-rc1,Android,1438725600000,rx.android
RxAndroid,1.0.1,Android,1439157600000,rx.android
RxAndroid,1.0.2,Android,1449615600000,rx.android
RxAndroid,1.1.0,Android,1449615600000,rx.android
RxAndroid,1.2.0,Android,1462312800000,rx.android
RxAndroid,1.2.1,Android,1466114400000,rx.android
RxAndroidBle,0.0.1,Android,1456873200000,com.polidea.rxandroidble
RxAndroidBle,0.0.2,Android,1458169200000,com.polidea.rxandroidble
RxAndroidBle,0.0.3,Android,1458774000000,com.polidea.rxandroidble
RxAndroidBle,0.0.4,Android,1459202400000,com.polidea.rxandroidble
RxAndroidBle,1.0.0,Android,1459202400000,com.polidea.rxandroidble
RxAndroidBle,1.0.1,Android,1459288800000,com.polidea.rxandroidble
RxAndroidBle,1.0.2,Android,1470607200000,com.polidea.rxandroidble
RxAndroidBle,1.1.0,Android,1479078000000,com.polidea.rxandroidble
RxAndroidBle,1.2.0,Android,1490738400000,com.polidea.rxandroidble
RxAndroidBle,1.2.1,Android,1493244000000,com.polidea.rxandroidble
RxAndroidBle,1.2.2,Android,1493330400000,com.polidea.rxandroidble
RxAndroidBle,1.2.3,Android,1496268000000,com.polidea.rxandroidble
RxAndroidBle,1.2.4,Android,1496613600000,com.polidea.rxandroidble
Sensey,1.0.1,Android,1447282800000,in.excogitation.lib.sensey
Sensey,1.1.0,Android,1465077600000,com.github.nisrulz.sensey
Sensey,1.2.0,Android,1465855200000,com.github.nisrulz.sensey
Sensey,1.3.0,Android,1466719200000,com.github.nisrulz.sensey
Sensey,1.4.0,Android,1467583200000,com.github.nisrulz.sensey
Sensey,1.5.1,Android,1477087200000,com.github.nisrulz.sensey
Sensey,1.6.1,Android,1488236400000,com.github.nisrulz.sensey
Stetho,1.0.0,Android,1424214000000,com.facebook.stetho
Stetho,1.0.1,Android,1424991600000,com.facebook.stetho
Stetho,1.1.0,Android,1428098400000,com.facebook.stetho
Stetho,1.1.1,Android,1430431200000,com.facebook.stetho
Stetho,1.2.0,Android,1442008800000,com.facebook.stetho
Stetho,1.3.0,Android,1453330800000,com.facebook.stetho
Stetho,1.3.1,Android,1456441200000,com.facebook.stetho
Stetho,1.4.0,Android,1473285600000,com.facebook.stetho
Stetho,1.4.1,Android,1473717600000,com.facebook.stetho
Stetho,1.4.2,Android,1481756400000,com.facebook.stetho
Stetho,1.5.0,Android,1492034400000,com.facebook.stetho
Ticker,1.0.0,Android,1468879200000,com.robinhood.ticker
Ticker,1.0.1,Android,1469397600000,com.robinhood.ticker
Ticker,1.1.0,Android,1470866400000,com.robinhood.ticker
Ticker,1.1.1,Android,1478559600000,com.robinhood.ticker
Ticker,1.2.0,Android,1493330400000,com.robinhood.ticker
TimesSquare,1.1.0,Android,1390950000000,com.squareup.timessquare
TimesSquare,1.1.1,Android,1393369200000,com.squareup.timessquare
TimesSquare,1.2.0,Android,1402264800000,com.squareup.timessquare
TimesSquare,1.2.1,Android,1402351200000,com.squareup.timessquare
TimesSquare,1.3.0,Android,1407448800000,com.squareup.timessquare
TimesSquare,1.4.0,Android,1413324000000,com.squareup.timessquare
TimesSquare,1.4.1,Android,1414364400000,com.squareup.timessquare
TimesSquare,1.5.0,Android,1418684400000,com.squareup.timessquare
TimesSquare,1.6.0,Android,1428616800000,com.squareup.timessquare
TimesSquare,1.6.1,Android,1428876000000,com.squareup.timessquare
TimesSquare,1.6.2,Android,1430258400000,com.squareup.timessquare
TimesSquare,1.6.3,Android,1439935200000,com.squareup.timessquare
TimesSquare,1.6.4,Android,1441058400000,com.squareup.timessquare
TimesSquare,1.6.5,Android,1455058800000,com.squareup.timessquare
TimesSquare,1.7.0,Android,1477432800000,com.squareup.timessquare
TimesSquare,1.7.1,Android,1488236400000,com.squareup.timessquare
TimesSquare,1.7.2,Android,1491516000000,com.squareup.timessquare
TimesSquare,1.7.3,Android,1493762400000,com.squareup.timessquare
TrustKit,0.1.0,Android,1484262000000,com.datatheorem.android.trustkit
TrustKit,1.0.0,Android,1484262000000,com.datatheorem.android.trustkit
TrustKit,1.0.1,Android,1491948000000,com.datatheorem.android.trustkit
android-gif-drawable,1.0.10,Android,1411855200000,pl.droidsonroids.gif
android-gif-drawable,1.0.11,Android,1413151200000,pl.droidsonroids.gif
android-gif-drawable,1.0.12,Android,1414188000000,pl.droidsonroids.gif
android-gif-drawable,1.0.6,Android,1393455600000,pl.droidsonroids.gif
android-gif-drawable,1.0.7,Android,1395788400000,pl.droidsonroids.gif
android-gif-drawable,1.0.8,Android,1401573600000,pl.droidsonroids.gif
android-gif-drawable,1.0.9,Android,1407103200000,pl.droidsonroids.gif
android-gif-drawable,1.1.0,Android,1418166000000,pl.droidsonroids.gif
android-gif-drawable,1.1.1,Android,1419116400000,pl.droidsonroids.gif
android-gif-drawable,1.1.10,Android,1443736800000,pl.droidsonroids.gif
android-gif-drawable,1.1.11,Android,1449010800000,pl.droidsonroids.gif
android-gif-drawable,1.1.12,Android,1453503600000,pl.droidsonroids.gif
android-gif-drawable,1.1.13,Android,1453676400000,pl.droidsonroids.gif
android-gif-drawable,1.1.14,Android,1456786800000,pl.droidsonroids.gif
android-gif-drawable,1.1.15,Android,1458860400000,pl.droidsonroids.gif
android-gif-drawable,1.1.16,Android,1463868000000,pl.droidsonroids.gif
android-gif-drawable,1.1.17,Android,1468101600000,pl.droidsonroids.gif
android-gif-drawable,1.1.2,Android,1421362800000,pl.droidsonroids.gif
android-gif-drawable,1.1.3,Android,1427324400000,pl.droidsonroids.gif
android-gif-drawable,1.1.4,Android,1428876000000,pl.droidsonroids.gif
android-gif-drawable,1.1.5,Android,1428876000000,pl.droidsonroids.gif
android-gif-drawable,1.1.6,Android,1429826400000,pl.droidsonroids.gif
android-gif-drawable,1.1.7,Android,1432159200000,pl.droidsonroids.gif
android-gif-drawable,1.1.8,Android,1437516000000,pl.droidsonroids.gif
android-gif-drawable,1.1.9,Android,1439244000000,pl.droidsonroids.gif
android-gif-drawable,1.2.0,Android,1471471200000,pl.droidsonroids.gif
android-gif-drawable,1.2.1,Android,1472508000000,pl.droidsonroids.gif
android-gif-drawable,1.2.2,Android,1473026400000,pl.droidsonroids.gif
android-gif-drawable,1.2.3,Android,1478300400000,pl.droidsonroids.gif
android-gif-drawable,1.2.4,Android,1484002800000,pl.droidsonroids.gif
android-gif-drawable,1.2.5,Android,1486335600000,pl.droidsonroids.gif
android-gif-drawable,1.2.6,Android,1489359600000,pl.droidsonroids.gif
android-gif-drawable,1.2.7,Android,1492984800000,pl.droidsonroids.gif
glide,2.0.0,Android,1377554400000,com.bumptech.glide
glide,2.0.1,Android,1378332000000,com.bumptech.glide
glide,2.0.2,Android,1393801200000,com.bumptech.glide
glide,2.0.3,Android,1397512800000,com.bumptech.glide
glide,2.0.4,Android,1402783200000,com.bumptech.glide
glide,2.0.5,Android,1403128800000,com.bumptech.glide
glide,3.3.0,Android,1409608800000,com.bumptech.glide
glide,3.3.1,Android,1410732000000,com.bumptech.glide
glide,3.4.0,Android,1415314800000,com.bumptech.glide
glide,3.5.0,Android,1422140400000,com.bumptech.glide
glide,3.5.1,Android,1422572400000,com.bumptech.glide
glide,3.5.2,Android,1424559600000,com.bumptech.glide
glide,3.6.0,Android,1430431200000,com.bumptech.glide
glide,3.6.1,Android,1435442400000,com.bumptech.glide
glide,3.7.0,Android,1453590000000,com.bumptech.glide
glide,3.8.0,Android,1493762400000,com.bumptech.glide
glide,4.0.0-RC0,Android,1495058400000,com.bumptech.glide
uCrop,1.0.0,Android,1453330800000,com.yalantis.ucrop
uCrop,1.0.1,Android,1453417200000,com.yalantis.ucrop
uCrop,1.1.0,Android,1453849200000,com.yalantis.ucrop
uCrop,1.1.1,Android,1453935600000,com.yalantis.ucrop
uCrop,1.1.2,Android,1454022000000,com.yalantis.ucrop
uCrop,1.2.0,Android,1454281200000,com.yalantis.ucrop
uCrop,1.2.1,Android,1454454000000,com.yalantis.ucrop
uCrop,1.2.2,Android,1454454000000,com.yalantis.ucrop
uCrop,1.2.3,Android,1454540400000,com.yalantis.ucrop
uCrop,1.2.4,Android,1455663600000,com.yalantis.ucrop
uCrop,1.3.0,Android,1456527600000,com.yalantis.ucrop
uCrop,1.3.1,Android,1457478000000,com.yalantis.ucrop
uCrop,1.3.2,Android,1457564400000,com.yalantis.ucrop
uCrop,1.4.0,Android,1460066400000,com.yalantis.ucrop
uCrop,1.4.1,Android,1460152800000,com.yalantis.ucrop
uCrop,1.5.0,Android,1461189600000,com.yalantis.ucrop
uCrop,2.0.0,Android,1462140000000,com.yalantis.ucrop
uCrop,2.0.0-alpha,Android,1462140000000,com.yalantis.ucrop
uCrop,2.1.0,Android,1466805600000,com.yalantis.ucrop
uCrop,2.1.1,Android,1466978400000,com.yalantis.ucrop
uCrop,2.1.2,Android,1469397600000,com.yalantis.ucrop
uCrop,2.2.0,Android,1473285600000,com.yalantis.ucrop
uCrop,2.2.0-native,Android,1473285600000,com.yalantis.ucrop
universal-image-loader,1.7.0,Android,1358550000000,com.nostra13.universalimageloader
universal-image-loader,1.9.5,Android,1448578800000,com.nostra13.universalimageloader
Amazon Cloud Drive,1.0.0,Cloud,1434492000000,com.amazon.clouddrive
Amazon-AWS-Cognito,2.1.10,Cloud,1425337200000,com.amazonaws
Amazon-AWS-Cognito,2.1.3,Cloud,1413756000000,com.amazonaws
Amazon-AWS-Cognito,2.1.4,Cloud,1414188000000,com.amazonaws
Amazon-AWS-Cognito,2.1.5,Cloud,1415228400000,com.amazonaws
Amazon-AWS-Cognito,2.1.7,Cloud,1421103600000,com.amazonaws
Amazon-AWS-Cognito,2.1.8,Cloud,1421708400000,com.amazonaws
Amazon-AWS-Cognito,2.1.9,Cloud,1424818800000,com.amazonaws
Amazon-AWS-Cognito,2.2.0,Cloud,1428530400000,com.amazonaws
Amazon-AWS-Cognito,2.2.1,Cloud,1429653600000,com.amazonaws
Amazon-AWS-Cognito,2.2.10,Cloud,1452121200000,com.amazonaws
Amazon-AWS-Cognito,2.2.11,Cloud,1454022000000,com.amazonaws
Amazon-AWS-Cognito,2.2.12,Cloud,1455318000000,com.amazonaws
Amazon-AWS-Cognito,2.2.13,Cloud,1456441200000,com.amazonaws
Amazon-AWS-Cognito,2.2.14,Cloud,1459375200000,com.amazonaws
Amazon-AWS-Cognito,2.2.15,Cloud,1461016800000,com.amazonaws
Amazon-AWS-Cognito,2.2.16,Cloud,1462917600000,com.amazonaws
Amazon-AWS-Cognito,2.2.17,Cloud,1463781600000,com.amazonaws
Amazon-AWS-Cognito,2.2.18,Cloud,1464904800000,com.amazonaws
Amazon-AWS-Cognito,2.2.19,Cloud,1466719200000,com.amazonaws
Amazon-AWS-Cognito,2.2.2,Cloud,1434060000000,com.amazonaws
Amazon-AWS-Cognito,2.2.20,Cloud,1467064800000,com.amazonaws
Amazon-AWS-Cognito,2.2.21,Cloud,1469138400000,com.amazonaws
Amazon-AWS-Cognito,2.2.22,Cloud,1469570400000,com.amazonaws
Amazon-AWS-Cognito,2.2.3,Cloud,1436392800000,com.amazonaws
Amazon-AWS-Cognito,2.2.4,Cloud,1437516000000,com.amazonaws
Amazon-AWS-Cognito,2.2.5,Cloud,1438898400000,com.amazonaws
Amazon-AWS-Cognito,2.2.6,Cloud,1442527200000,com.amazonaws
Amazon-AWS-Cognito,2.2.7,Cloud,1444255200000,com.amazonaws
Amazon-AWS-Cognito,2.2.8,Cloud,1446764400000,com.amazonaws
Amazon-AWS-Cognito,2.2.9,Cloud,1448319600000,com.amazonaws
Amazon-AWS-Cognito,2.3.0,Cloud,1469743200000,com.amazonaws
Amazon-AWS-Cognito,2.3.1,Cloud,1473372000000,com.amazonaws
Amazon-AWS-Cognito,2.3.2,Cloud,1475791200000,com.amazonaws
Amazon-AWS-Cognito,2.3.3,Cloud,1476655200000,com.amazonaws
Amazon-AWS-Cognito,2.3.4,Cloud,1480460400000,com.amazonaws
Amazon-AWS-Cognito,2.3.5,Cloud,1480546800000,com.amazonaws
Amazon-AWS-Cognito,2.3.6,Cloud,1481151600000,com.amazonaws
Amazon-AWS-Cognito,2.3.7,Cloud,1481670000000,com.amazonaws
Amazon-AWS-Cognito,2.3.8,Cloud,1482188400000,com.amazonaws
Amazon-AWS-Cognito,2.3.9,Cloud,1486076400000,com.amazonaws
Amazon-AWS-Cognito,2.4.0,Cloud,1490137200000,com.amazonaws
Amazon-AWS-Cognito,2.4.1,Cloud,1491516000000,com.amazonaws
Amazon-AWS-Cognito,2.4.2,Cloud,1492639200000,com.amazonaws
Amazon-AWS-Cognito,2.4.3,Cloud,1495058400000,com.amazonaws
Amazon-AWS-Cognito,2.4.4,Cloud,1496440800000,com.amazonaws
Amazon-AWS-S3,2.1.10,Cloud,1425337200000,com.amazonaws
Amazon-AWS-S3,2.1.3,Cloud,1413756000000,com.amazonaws
Amazon-AWS-S3,2.1.4,Cloud,1414188000000,com.amazonaws
Amazon-AWS-S3,2.1.5,Cloud,1415228400000,com.amazonaws
Amazon-AWS-S3,2.1.7,Cloud,1421103600000,com.amazonaws
Amazon-AWS-S3,2.1.8,Cloud,1421708400000,com.amazonaws
Amazon-AWS-S3,2.1.9,Cloud,1424818800000,com.amazonaws
Amazon-AWS-S3,2.2.0,Cloud,1428530400000,com.amazonaws
Amazon-AWS-S3,2.2.1,Cloud,1429653600000,com.amazonaws
Amazon-AWS-S3,2.2.10,Cloud,1452121200000,com.amazonaws
Amazon-AWS-S3,2.2.11,Cloud,1454022000000,com.amazonaws
Amazon-AWS-S3,2.2.12,Cloud,1455318000000,com.amazonaws
Amazon-AWS-S3,2.2.13,Cloud,1456441200000,com.amazonaws
Amazon-AWS-S3,2.2.14,Cloud,1459375200000,com.amazonaws
Amazon-AWS-S3,2.2.15,Cloud,1461016800000,com.amazonaws
Amazon-AWS-S3,2.2.16,Cloud,1462917600000,com.amazonaws
Amazon-AWS-S3,2.2.17,Cloud,1463781600000,com.amazonaws
Amazon-AWS-S3,2.2.18,Cloud,1464904800000,com.amazonaws
Amazon-AWS-S3,2.2.19,Cloud,1466719200000,com.amazonaws
Amazon-AWS-S3,2.2.2,Cloud,1434060000000,com.amazonaws
Amazon-AWS-S3,2.2.20,Cloud,1467064800000,com.amazonaws
Amazon-AWS-S3,2.2.21,Cloud,1469138400000,com.amazonaws
Amazon-AWS-S3,2.2.22,Cloud,1469570400000,com.amazonaws
Amazon-AWS-S3,2.2.3,Cloud,1436392800000,com.amazonaws
Amazon-AWS-S3,2.2.4,Cloud,1437516000000,com.amazonaws
Amazon-AWS-S3,2.2.5,Cloud,1438898400000,com.amazonaws
Amazon-AWS-S3,2.2.6,Cloud,1442527200000,com.amazonaws
Amazon-AWS-S3,2.2.7,Cloud,1444255200000,com.amazonaws
Amazon-AWS-S3,2.2.8,Cloud,1446764400000,com.amazonaws
Amazon-AWS-S3,2.2.9,Cloud,1448319600000,com.amazonaws
Amazon-AWS-S3,2.3.0,Cloud,1469743200000,com.amazonaws
Amazon-AWS-S3,2.3.1,Cloud,1473372000000,com.amazonaws
Amazon-AWS-S3,2.3.2,Cloud,1475791200000,com.amazonaws
Amazon-AWS-S3,2.3.3,Cloud,1476655200000,com.amazonaws
Amazon-AWS-S3,2.3.4,Cloud,1480460400000,com.amazonaws
Amazon-AWS-S3,2.3.5,Cloud,1480546800000,com.amazonaws
Amazon-AWS-S3,2.3.6,Cloud,1481151600000,com.amazonaws
Amazon-AWS-S3,2.3.7,Cloud,1481670000000,com.amazonaws
Amazon-AWS-S3,2.3.8,Cloud,1482188400000,com.amazonaws
Amazon-AWS-S3,2.3.9,Cloud,1486076400000,com.amazonaws
Amazon-AWS-S3,2.4.0,Cloud,1490137200000,com.amazonaws
Amazon-AWS-S3,2.4.1,Cloud,1491516000000,com.amazonaws
Amazon-AWS-S3,2.4.2,Cloud,1492639200000,com.amazonaws
Amazon-AWS-S3,2.4.3,Cloud,1495058400000,com.amazonaws
Amazon-AWS-S3,2.4.4,Cloud,1496440800000,com.amazonaws
Box Browse SDK,1.1.0,Cloud,1434319200000,com.box.androidsdk.browse
Box Browse SDK,1.1.1,Cloud,1440540000000,com.box.androidsdk.browse
Box Browse SDK,1.1.2,Cloud,1446159600000,com.box.androidsdk.browse
Box Content SDK,1.0.0,Cloud,1429912800000,com.box.androidsdk.content
Box Content SDK,1.0.1,Cloud,1431036000000,com.box.androidsdk.content
Box Content SDK,3.0.0,Cloud,1433196000000,com.box.androidsdk.content
Box Content SDK,3.0.1,Cloud,1434060000000,com.box.androidsdk.content
Box Content SDK,3.0.2,Cloud,1440540000000,com.box.androidsdk.content
Box Content SDK,3.0.3,Cloud,1446159600000,com.box.androidsdk.content
Box Preview SDK,1.0.0,Cloud,1446418800000,com.pspdfkit
Box Share SDK,1.0.0,Cloud,1440540000000,com.box.androidsdk.share
Box Share SDK,1.0.1,Cloud,1446418800000,com.box.androidsdk.share
Dropbox,1.2.2,Cloud,1321311600000,com.dropbox.client2
Dropbox,1.2.3,Cloud,1326236400000,com.dropbox.client2
Dropbox,1.3.1,Cloud,1337119200000,com.dropbox.client2
Dropbox,1.5.3,Cloud,1354057200000,com.dropbox.client2
Dropbox,1.5.4,Cloud,1364252400000,com.dropbox.client2
Dropbox,1.6,Cloud,1390950000000,com.dropbox.core
Dropbox,1.6-beta-1,Cloud,1372716000000,com.dropbox.core
Dropbox,1.6.1,Cloud,1394665200000,com.dropbox.client2
Dropbox,1.6.2,Cloud,1417734000000,com.dropbox.client2
Dropbox,1.6.3,Cloud,1420758000000,com.dropbox.client2
Dropbox,1.7,Cloud,1375221600000,com.dropbox.core
Dropbox,1.7.1,Cloud,1377122400000,com.dropbox.core
Dropbox,1.7.2,Cloud,1377122400000,com.dropbox.core
Dropbox,1.7.3,Cloud,1378332000000,com.dropbox.core
Dropbox,1.7.4,Cloud,1379109600000,com.dropbox.core
Dropbox,1.7.5,Cloud,1379368800000,com.dropbox.core
Dropbox,1.7.6,Cloud,1386630000000,com.dropbox.core
Dropbox,1.7.7,Cloud,1409695200000,com.dropbox.core
Dropbox,1.8,Cloud,1442268000000,com.dropbox.core
Dropbox,1.8.1,Cloud,1442786400000,com.dropbox.core
Dropbox,1.8.2,Cloud,1445205600000,com.dropbox.core
Dropbox,2.0-beta-1,Cloud,1444687200000,com.dropbox.core
Dropbox,2.0-beta-2,Cloud,1447455600000,com.dropbox.core
Dropbox,2.0-beta-3,Cloud,1449010800000,com.dropbox.core
Dropbox,2.0-beta-4,Cloud,1449702000000,com.dropbox.core
Dropbox,2.0-beta-5,Cloud,1453503600000,com.dropbox.core
Dropbox,2.0-beta-6,Cloud,1456182000000,com.dropbox.core
Dropbox,2.0-beta-7,Cloud,1456354800000,com.dropbox.core
Dropbox,2.0.0,Cloud,1456959600000,com.dropbox.core
Dropbox,2.0.1,Cloud,1457478000000,com.dropbox.core
Dropbox,2.0.2,Cloud,1461794400000,com.dropbox.core
Dropbox,2.0.3,Cloud,1462572000000,com.dropbox.core
Dropbox,2.0.4,Cloud,1464645600000,com.dropbox.core
Dropbox,2.0.5,Cloud,1465336800000,com.dropbox.core
Dropbox,2.0.5.1,Cloud,1465509600000,com.dropbox.core
Dropbox,2.0.6,Cloud,1466373600000,com.dropbox.core
Dropbox,2.0.7,Cloud,1466546400000,com.dropbox.core
Dropbox,2.1.0,Cloud,1469743200000,com.dropbox.core
Dropbox,2.1.1,Cloud,1470002400000,com.dropbox.core
Dropbox,2.1.2,Cloud,1475532000000,com.dropbox.core
Dropbox,3.0.0,Cloud,1489186800000,com.dropbox.core
Dropbox,3.0.1,Cloud,1490824800000,com.dropbox.core
Dropbox,3.0.2,Cloud,1491948000000,com.dropbox.core
Dropbox,3.0.3,Cloud,1493676000000,com.dropbox.core
OneDrive,1.0.0,Cloud,1447282800000,com.onedrive.sdk
OneDrive,1.0.1,Cloud,1448492400000,com.onedrive.sdk
OneDrive,1.0.2,Cloud,1450134000000,com.onedrive.sdk
OneDrive,1.1.0,Cloud,1451948400000,com.onedrive.sdk
OneDrive,1.1.1,Cloud,1454454000000,com.onedrive.sdk
OneDrive,1.1.3,Cloud,1455836400000,com.onedrive.sdk
OneDrive,1.1.4,Cloud,1459461600000,com.onedrive.sdk
Parse,1.13.1,Cloud,1465423200000,com.parse
Parse,1.13.3,Cloud,1489100400000,com.parse
Parse,1.14.0,Cloud,1489705200000,com.parse
Parse,1.14.1,Cloud,1490396400000,com.parse
Parse,1.15.0,Cloud,1492466400000,com.parse
Parse,1.15.1,Cloud,1492466400000,com.parse
Parse,1.15.2,Cloud,1493244000000,com.parse
Parse,1.15.3,Cloud,1493416800000,com.parse
Parse,1.15.4,Cloud,1493503200000,com.parse
Parse,1.15.5,Cloud,1493503200000,com.parse
Parse,1.15.6,Cloud,1493762400000,com.parse
Parse,1.15.7,Cloud,1494972000000,com.parse
Parse.com,1.10.0,Cloud,1439416800000,com.parse
Parse.com,1.10.1,Cloud,1439935200000,com.parse
Parse.com,1.10.2,Cloud,1442268000000,com.parse
Parse.com,1.10.3,Cloud,1444255200000,com.parse
Parse.com,1.11.0,Cloud,1447196400000,com.parse
Parse.com,1.12.0,Cloud,1451343600000,com.parse
Parse.com,1.13.0,Cloud,1453417200000,com.parse
QuickBlox chat,2.2.6,Cloud,1436738400000,N/A
QuickBlox chat,2.3,Cloud,1441576800000,N/A
QuickBlox chat,2.3.1,Cloud,1442181600000,N/A
QuickBlox chat,2.3.3,Cloud,1446678000000,N/A
QuickBlox content,2.2.6,Cloud,1436738400000,com.quickblox.content
QuickBlox content,2.3,Cloud,1441576800000,com.quickblox.content
QuickBlox content,2.3.1,Cloud,1442181600000,com.quickblox.content
QuickBlox content,2.3.3,Cloud,1446678000000,com.quickblox.content
QuickBlox core,2.2.6,Cloud,1436738400000,N/A
QuickBlox core,2.3,Cloud,1441576800000,N/A
QuickBlox core,2.3.1,Cloud,1442181600000,N/A
QuickBlox core,2.3.3,Cloud,1446678000000,N/A
QuickBlox customobjects,2.2.6,Cloud,1436738400000,com.quickblox.customobjects
QuickBlox customobjects,2.3,Cloud,1441576800000,com.quickblox.customobjects
QuickBlox customobjects,2.3.1,Cloud,1442181600000,com.quickblox.customobjects
QuickBlox customobjects,2.3.3,Cloud,1446678000000,com.quickblox.customobjects
QuickBlox location,2.2.6,Cloud,1436738400000,com.quickblox.location
QuickBlox location,2.3,Cloud,1441576800000,com.quickblox.location
QuickBlox location,2.3.1,Cloud,1442181600000,com.quickblox.location
QuickBlox location,2.3.3,Cloud,1446678000000,com.quickblox.location
QuickBlox messages,2.2.6,Cloud,1436738400000,com.quickblox.messages
QuickBlox messages,2.3,Cloud,1441576800000,com.quickblox.messages
QuickBlox messages,2.3.1,Cloud,1442181600000,com.quickblox.messages
QuickBlox messages,2.3.3,Cloud,1446678000000,com.quickblox.messages
QuickBlox videochat,2.2.6,Cloud,1436738400000,com.quickblox.videochat.webrtc
QuickBlox videochat,2.3,Cloud,1441576800000,com.quickblox.videochat.webrtc
QuickBlox videochat,2.3.1,Cloud,1442181600000,com.quickblox.videochat.webrtc
QuickBlox videochat,2.3.3,Cloud,1446678000000,com.quickblox.videochat.webrtc
Facebook,3.0,SocialMedia,1355353200000,com.facebook
Facebook,3.0.1,SocialMedia,1363734000000,com.facebook
Facebook,3.0.2,SocialMedia,1372629600000,com.facebook
Facebook,3.14,SocialMedia,1398808800000,com.facebook
Facebook,3.14.1,SocialMedia,1399845600000,com.facebook
Facebook,3.15.0,SocialMedia,1402524000000,com.facebook
Facebook,3.16,SocialMedia,1405634400000,com.facebook
Facebook,3.17.0,SocialMedia,1407362400000,com.facebook
Facebook,3.17.1,SocialMedia,1407362400000,com.facebook
Facebook,3.17.2,SocialMedia,1408572000000,com.facebook
Facebook,3.18,SocialMedia,1409695200000,com.facebook
Facebook,3.18.1,SocialMedia,1411596000000,com.facebook
Facebook,3.19.0,SocialMedia,1413237600000,com.facebook
Facebook,3.19.1,SocialMedia,1413410400000,com.facebook
Facebook,3.20.0,SocialMedia,1414623600000,com.facebook
Facebook,3.21.0,SocialMedia,1417474800000,com.facebook
Facebook,3.21.1,SocialMedia,1417734000000,com.facebook
Facebook,3.22.0,SocialMedia,1420498800000,com.facebook
Facebook,3.23.0,SocialMedia,1423090800000,com.facebook
Facebook,3.23.1,SocialMedia,1426114800000,com.facebook
Facebook,3.5,SocialMedia,1376949600000,com.facebook
Facebook,3.5.1,SocialMedia,1380146400000,com.facebook
Facebook,3.5.2,SocialMedia,1380578400000,com.facebook
Facebook,3.6,SocialMedia,1386630000000,com.facebook
Facebook,3.7,SocialMedia,1392937200000,com.facebook
Facebook,3.8.0,SocialMedia,1395615600000,com.facebook
Facebook,4.0.0,SocialMedia,1427238000000,com.facebook
Facebook,4.0.1,SocialMedia,1427925600000,com.facebook
Facebook,4.1.0,SocialMedia,1430344800000,com.facebook
Facebook,4.1.1,SocialMedia,1430949600000,com.facebook
Facebook,4.1.2,SocialMedia,1431554400000,com.facebook
Facebook,4.10.0,SocialMedia,1455058800000,com.facebook
Facebook,4.10.1,SocialMedia,1458687600000,com.facebook
Facebook,4.11.0,SocialMedia,1460412000000,com.facebook
Facebook,4.12.0,SocialMedia,1463695200000,com.facebook
Facebook,4.12.1,SocialMedia,1464300000000,com.facebook
Facebook,4.13.0,SocialMedia,1466028000000,com.facebook
Facebook,4.13.1,SocialMedia,1466114400000,com.facebook
Facebook,4.13.2,SocialMedia,1467324000000,com.facebook
Facebook,4.14.0,SocialMedia,1468360800000,com.facebook
Facebook,4.14.1,SocialMedia,1470261600000,com.facebook
Facebook,4.15.0,SocialMedia,1471903200000,com.facebook
Facebook,4.16.0,SocialMedia,1475013600000,com.facebook
Facebook,4.16.1,SocialMedia,1475791200000,com.facebook
Facebook,4.17.0,SocialMedia,1477432800000,com.facebook
Facebook,4.18.0,SocialMedia,1480546800000,com.facebook
Facebook,4.19.0,SocialMedia,1485385200000,com.facebook
Facebook,4.2.0,SocialMedia,1432850400000,com.facebook
Facebook,4.20.0,SocialMedia,1488409200000,com.facebook
Facebook,4.21.0,SocialMedia,1491343200000,com.facebook
Facebook,4.21.1,SocialMedia,1491429600000,com.facebook
Facebook,4.22.0,SocialMedia,1492466400000,com.facebook
Facebook,4.22.1,SocialMedia,1494453600000,com.facebook
Facebook,4.23.0,SocialMedia,1495663200000,com.facebook
Facebook,4.3.0,SocialMedia,1435183200000,com.facebook
Facebook,4.4.0,SocialMedia,1436306400000,com.facebook
Facebook,4.4.1,SocialMedia,1436738400000,com.facebook
Facebook,4.5.0,SocialMedia,1439244000000,com.facebook
